"LeagueIndex","Age","HoursPerWeek","TotalHours","APM","UniqueHotkeys","NumberOfPACs","GapBetweenPACs","ActionLatency","ActionsInPAC","UniqueUnitsMade"
1,16,14,450,52.644,3,0.0019588428,34.8889,107.033,4.989,4
2,18,8,400,62.1354,4,0.0032370699,70.1017,72.5843,3.5,7
5,18,28,530,88.323,4,0.0034568175,47.3333,63.1444,4.0695,3
4,16,2,450,177.8478,8,0.004219933,27.6169,52.3456,6.0754,9
4,21,6,500,124.1958,1,0.002858613,46.4322,74.7,6.53,5
6,22,28,1000,197.8584,6,0.0047197128,26.5969,48.2209,5.865,8
5,24,12,800,128.7654,8,0.0035560071,43.4251,51.7857,6.1607,5
5,26,20,730,144.1116,2,0.0039673084,20.2169,51.4354,6.3273,7
6,24,6,550,250.7928,5,0.003946812,31.8209,56.6667,6.244,10
5,20,12,1460,126.27,3,0.0029206124,58.0458,72.3939,6.0606,6
2,21,8,30,71.6754,5,0.0021199331,32.2883,83.7848,6.0987,7
4,17,20,477,85.2102,5,0.0032263847,36.5581,75,4.4306,6
6,20,30,450,240.5196,7,0.0048260413,47.0805,45.2034,3.7192,6
3,28,8,1000,75.6768,4,0.0029580964,58.7922,79.4807,4.3646,11
5,17,28,1270,151.7454,5,0.0036329804,25.9083,52.6707,6.5518,5
1,20,8,100,73.7214,2,0.0024189132,75.5696,96.5535,5.4277,7
3,21,30,2200,86.1066,3,0.0034953085,49.7679,61.3511,4.3644,4
1,19,4,60,68.4336,0,0.0023212773,84.0949,91.9054,4.8851,11
4,27,4,500,115.5444,10,0.0037719298,54.3035,62.093,4.438,7
6,18,12,500,183.1272,6,0.0046216681,34.9845,36.8165,5.1266,7
6,20,10,850,99.4914,7,0.0037144497,26.6034,53.8884,4.6309,6
5,20,10,600,62.2026,5,0.0028208745,44.6993,78.3611,3.7292,5
6,20,14,1000,283.3254,8,0.0028739761,23.7987,57.225,7.875,4
5,22,14,900,212.442,6,0.0051634702,20.9238,30.9585,6.0138,7
5,27,28,600,83.145,2,0.0026975795,41.7959,65.027,5.3041,5
3,19,2,500,67.6968,2,0.002312296,43.9409,82.0784,5.152,7
5,20,10,730,169.9674,6,0.0037726287,33.9215,46.6418,6.0746,9
1,20,2,36,48.174,7,0.0012547801,94.7397,161.1973,4.4966,6
5,24,16,800,138.0072,10,0.0041468174,29.9583,53.9239,5.3564,7
6,20,24,1800,221.2698,3,0.0043931345,21.125,46.1705,6.3876,3
2,22,4,174,48.1782,3,0.0024257861,42.0313,92.35,3.8,9
5,16,8,280,274.9086,8,0.0041346313,18.4295,42.8495,6.3344,8
5,25,16,950,66.5952,2,0.0027825753,48.6916,70.2184,4.2787,8
4,24,20,1000,109.5102,7,0.0029488109,34.3377,66.0712,6.7638,8
6,17,24,1500,203.841,5,0.004804473,29.3287,36.8362,6.1707,8
5,25,16,600,84.1908,4,0.0036432013,53.9512,53.3548,3.4516,4
6,19,42,450,186.3396,6,0.0034160132,18.6074,49.33,7.1256,10
5,23,28,450,175.7532,3,0.0045013106,19.799,45.8425,5.5632,8
6,19,28,800,203.1486,6,0.004786368,13.5294,35.7537,5.5543,7
3,19,14,400,98.2944,10,0.0037514299,29.6719,54.583,4.3318,7
3,17,28,200,91.6326,2,0.0032501221,41.6,66.9953,4.3216,6
1,19,14,100,50.5584,4,0.0022247576,79.1688,91.1795,3.0769,2
6,24,8,450,87.354,5,0.0031971494,39.0958,81.0229,4.5076,10
3,24,4,250,56.8356,6,0.0019980548,63.5745,97.4392,4.8148,6
4,18,28,750,102.786,5,0.0036352434,49.1234,56.7966,4.6822,7
5,29,8,365,85.7166,5,0.004241573,35.2558,55.2185,3.2649,8
5,23,16,600,134.3874,4,0.0054980182,36.2408,46.8992,3.6008,10
5,22,28,1300,159.927,4,0.0027000491,18.8702,54.0909,8.7803,7
6,21,30,1000,201.7314,8,0.0044401317,33.8472,41.6026,6.1623,7
6,16,36,2600,88.5684,5,0.0032942586,33.9346,64.3896,4.2273,5
6,20,6,400,118.983,6,0.0047748237,29.3675,50.0227,4.3864,6
4,21,6,400,97.0002,5,0.0050401387,27.8005,53.6199,3.3145,9
5,17,6,400,73.9686,1,0.0026336119,49.3691,67.9467,4.8867,5
3,26,6,500,85.9506,6,0.00255119,53.5556,88.4691,6.1987,8
5,22,16,1000,134.6574,3,0.0037228276,34.8308,49.3333,5.2414,6
1,19,16,20,65.9064,4,0.0021540683,40.3478,96.8432,5.427,7
5,21,2,25,75.3972,4,0.0039578324,57.6674,57.785,3.1192,4
4,17,24,500,122.571,3,0.0031720947,29.2029,50.9314,6.509,5
6,20,10,1000,69.006,3,0.0030367911,37.3913,71.3669,4.1655,4
1,33,12,30,46.542,3,0.0023204736,58.2149,111.0288,3.4691,6
5,24,14,600,107.073,0,0.0030227853,40.176,58.9801,6.3665,8
5,24,10,600,128.706,6,0.0024743599,39.5912,65.5362,7.2464,6
5,19,6,400,234.9972,4,0.003431552,19.8658,40.16,8.2467,5
3,23,12,150,140.796,3,0.0045283019,27.3389,44.8267,5.0783,6
5,19,6,80,108.3318,4,0.0026950296,39.8154,77.0076,5.5267,4
4,27,8,300,105.555,7,0.0037525074,28.0185,65.9631,5.0991,8
4,24,2,800,107.4966,5,0.0031915533,25.8679,50.9835,5.5741,6
4,21,20,450,84.3522,6,0.0037035404,45.3134,57.0238,3.753,7
6,27,10,800,184.6992,8,0.0046386719,20.9219,40.4756,6.5926,7
4,26,10,250,140.8314,6,0.0025894301,46.8235,82.1463,4.3951,6
5,17,24,2400,104.8164,2,0.0039360179,31.6158,47.1057,4.6364,9
4,25,16,2000,57.7134,2,0.0022938092,41.5556,86.1978,4.5495,2
3,18,10,365,67.3992,2,0.0035134809,47.9655,61.8369,3.382,6
5,17,12,610,180.5166,5,0.0045723219,35.8592,47.7845,5.7986,7
4,31,8,500,50.6712,4,0.0025249063,55.7455,92.8145,3.4434,6
4,24,2,125,89.5452,5,0.0026243228,55.0741,77.2535,6.2212,6
1,22,2,300,46.6974,3,0.0022385755,49.3023,105.931,3.8851,4
6,18,14,730,268.0194,7,0.005719143,13.2659,30.3896,7.0317,6
5,21,10,730,85.9692,2,0.0030443451,42.6489,88.354,3.3097,6
6,23,12,730,104.7942,5,0.0034398034,36,56.026,5.0325,8
5,28,6,200,105.7638,5,0.0039366097,30.2353,52.756,4.2165,13
2,23,12,500,76.212,10,0.0030896991,51.7818,84.3801,4.0995,6
4,21,4,550,99.7878,4,0.0034304511,38.3505,63.4247,4.8288,7
5,22,12,100,99.5784,5,0.0038801494,51.619,56.5831,4.4136,8
6,23,30,1400,195.1164,6,0.004090425,27.4308,45.0178,8.0296,9
6,21,10,700,105.3912,9,0.0034348503,30.2525,53.1587,5.529,9
2,17,6,200,90.774,2,0.0032381635,32.188,59.234,4.8383,7
6,20,20,730,188.1816,8,0.0045633999,22.7347,44.8753,6.3104,10
4,21,40,600,112.3794,2,0.0024324982,44.9114,98.75,7.15,4
5,24,6,1100,75.3654,4,0.0024308409,62.9143,69.4648,5.0845,3
6,26,4,1000,143.7378,5,0.0050461691,30.9773,43.9395,4.7618,9
5,18,6,750,126.9762,5,0.0043405894,40.8814,47.015,4.5282,5
2,16,24,300,80.6448,0,0.0032974242,46.5895,56.6283,4.5707,6
1,24,8,700,42.0726,1,0.0028187123,63.207,95.8246,2.4254,5
6,20,30,500,186.1218,6,0.0052649965,22.9905,39.9621,5.237,3
6,21,8,300,178.8738,10,0.0068798026,31.0818,32.4586,3.3473,10
4,26,4,500,78.9858,6,0.0037412037,39.7853,66.7302,3.6687,10
5,23,14,1200,120.6852,4,0.0029378415,35.9646,57.5088,6.6667,4
6,16,6,400,201.9108,7,0.0055717054,12.6649,31.8913,5.3913,5
5,19,4,400,100.3878,3,0.0036725248,45.4495,52.0365,4.6712,5
6,19,12,500,170.1384,6,0.0051031607,29.1059,45.2401,4.0986,9
3,16,12,1256,192.3036,10,0.0036350604,27.7447,39.0704,7.6197,3
5,21,10,200,160.0782,6,0.0044425903,27.3465,40.7974,6.0675,6
4,25,8,300,113.9784,3,0.0035545533,37.4788,59.4683,5.7885,7
4,26,6,500,66.222,5,0.0025333947,45.4612,74.2364,4.4682,9
4,18,8,700,192.8466,7,0.0048998946,26.4632,39.8853,5.2832,7
5,22,10,9000,106.0056,8,0.0036167665,28.6645,55.9603,4.6159,8
4,24,20,1880,138.2688,5,0.0032629825,36.5836,57.2482,7.344,7
6,22,24,700,164.3844,4,0.0061875881,19.5732,38.4059,4.0198,8
6,21,28,1200,176.8704,8,0.0046678551,24.4332,37.9497,6.2663,9
4,25,10,400,214.2684,4,0.0023298217,26.4912,62.087,12.9652,5
4,23,4,400,76.5978,4,0.0028554818,55.2289,85.3653,4.503,5
6,21,14,360,160.0704,6,0.0039124563,29.5369,51.1371,5.2234,7
5,20,2,250,117.7332,1,0.0032664659,28.1045,54.9145,5.5093,7
4,29,8,320,85.7076,9,0.0039536715,57.2141,59.0954,3.7842,10
5,24,20,1500,84.0438,1,0.003440433,17.8151,59.0795,4.3515,6
6,16,36,1000,200.8446,8,0.0051504224,31.4221,40.1686,4.9222,8
4,22,10,700,106.215,5,0.0037191312,33.9032,58.6467,5.02,9
4,17,6,500,97.7304,3,0.0033509563,24.8093,56.826,5.348,8
5,16,10,600,117.7638,5,0.003641936,28.2418,51.9126,4.7049,5
2,33,4,100,98.2176,4,0.002735868,33.3432,77.0294,6.2978,6
6,20,28,800,158.8896,9,0.003621412,36.0741,49.9938,6.5262,10
3,19,8,200,118.9374,2,0.0031405164,32.4762,57.3123,5.9684,6
5,19,10,500,151.203,7,0.0044323429,33.4661,48.2386,4.9324,9
6,26,20,840,139.4826,7,0.0037597114,24.563,54.1993,5.9594,7
3,18,80,200,146.52,4,0.0028986931,35.4872,64.8136,7.3983,3
6,21,14,2500,133.2012,4,0.0036113411,36.4253,52.6877,5.5129,9
3,19,14,500,76.632,3,0.0032312197,28.2438,72.8398,3.5331,5
5,20,16,500,158.0088,7,0.0040011331,31.2889,52.6372,5.5929,6
3,17,14,80,91.6848,7,0.0034949145,31.5528,66.2663,4.7616,7
6,26,6,288,119.5176,10,0.0060537954,31.8261,43.1317,3.1557,7
4,17,14,730,137.7072,4,0.0047132209,30.8814,45.7421,5.1839,11
4,17,12,750,96.0354,4,0.004142417,33.0788,49.6198,4.1074,6
4,19,10,730,172.5708,4,0.004362593,31.5556,46.0671,6.2785,5
4,25,4,200,104.7372,6,0.0030108201,43.3107,59.2604,5.7969,9
4,25,24,800,66.417,4,0.0036076683,60.2829,64.983,3.1436,7
6,16,42,1100,131.9886,5,0.0033537643,30.9625,57.8506,4.8793,9
5,21,10,2400,133.719,4,0.0036287688,26.8,49.5048,6.7556,7
6,21,24,1800,123.6084,8,0.0038611529,27.2381,50.49,5.3825,9
4,28,24,500,126.2514,7,0.0036083604,26.7208,59.8481,4.9316,8
3,24,14,200,144.6222,5,0.0051312029,35.4588,41.7975,4.8439,8
2,24,20,1000,80.5332,3,0.0015995734,37.2766,92.3333,9.1458,4
5,24,4,500,77.3016,7,0.0029190034,51.873,84.6299,4.3701,4
3,24,16,1260,85.9872,0,0.0036855811,39.8286,66.9744,4.188,8
5,20,10,1000,130.764,8,0.0042653158,18.3951,51.1385,4.5815,9
4,23,30,450,94.9794,5,0.0037223296,43.4556,54.7611,4.4897,7
4,28,24,500,115.4178,8,0.0029424793,23.4378,64.2796,4.4355,8
6,21,28,1000,232.4004,7,0.0042558124,20.6562,47.0039,4.7977,5
3,28,2,70,101.7978,5,0.0028469,25.7355,69.07,6.251,7
3,26,10,500,82.3464,0,0.0024865855,28.3444,87.3947,6.2303,6
5,25,2,400,98.1156,7,0.004219933,25.1197,51.1471,4.2059,8
6,16,14,600,139.824,5,0.0036098387,43.8611,61.9862,5.1241,4
2,16,10,300,94.0176,2,0.0035754744,48.2189,60.8911,4.0545,7
5,18,30,400,145.5672,8,0.003792075,32.904,54.2247,5.6236,6
4,20,12,1500,106.554,2,0.0019700297,40.3306,74.0328,9.4918,7
6,26,24,1500,73.113,5,0.0028133626,25.1139,67.6981,4.9182,5
5,20,12,500,131.7144,2,0.0032421806,41.2,68.6516,6.7602,6
5,21,20,900,88.2372,1,0.0030290916,32.5714,66.0711,4.6954,6
3,16,42,200,125.0886,7,0.0045683868,46.5621,49.5913,4.0435,7
6,19,12,1000,86.9178,10,0.0024361559,28.2435,71.2759,6.7931,6
6,19,12,900,173.9508,9,0.0046594341,18.8718,39.71,5.6183,6
6,24,8,250,71.1426,4,0.00246744,71.5,72.2887,4.299,4
1,24,18,200,106.7454,6,0.003289099,42.087,61.316,5.3463,4
7,21,6,500,115.7556,5,0.0044064161,20.4244,51.3333,4.3783,7
3,18,8,250,122.7948,5,0.0046064569,42.3197,46.4312,4.2326,5
6,20,28,1100,252.3096,5,0.0020489138,23.7419,60.4444,8.7937,4
2,17,12,170,47.8536,3,0.0023511687,57.2293,83.2233,4,7
6,22,24,1600,139.3404,4,0.0035254883,49.2339,59.0811,6.3615,5
3,21,8,400,102.195,10,0.0031542599,37.277,68.3053,5.7947,11
6,22,10,600,220.3812,8,0.0055776284,23.4348,37.6329,5.8014,10
6,18,8,500,168.7002,7,0.0056034049,22.7658,36.018,4.6067,9
6,16,28,400,148.1742,7,0.0045233463,34.566,55.129,4.7285,7
5,17,20,500,119.6562,4,0.0027865078,32.2632,65.8492,7.777,8
3,17,42,450,88.0602,2,0.0026148784,48.9624,74.8614,5.8202,7
1,17,10,700,62.0832,0,0.0021903772,50.5641,71.0508,5.3051,5
6,20,16,1150,155.5842,5,0.004168286,29.8411,49.0163,5.4312,6
2,19,16,400,79.2078,6,0.0033238595,52.9018,67.2754,4.0688,6
3,21,24,400,89.4918,6,0.0024602239,55.9277,95.1617,6.2575,7
5,19,12,1200,137.292,5,0.0042437157,42.9424,57.7617,5.1638,6
2,27,6,50,60.8982,6,0.0031407563,51.5168,74.4883,2.9331,4
1,20,12,730,172.953,5,0.0040416667,35.2552,51.1065,4.5945,6
4,17,20,250,164.5758,4,0.0031329652,54.3409,72.113,4.2429,6
3,24,20,10260,76.5852,0,0.0024376879,42.948,84.634,5.9107,10
5,20,24,500,139.6056,2,0.0031229334,23.0296,65.6941,7.2176,5
5,26,14,1260,114.3828,6,0.0042778523,58.5583,60.6811,3.2568,7
3,20,4,100,136.8276,7,0.0034867173,34.5545,54.0045,6.6077,7
5,17,14,600,168.4314,1,0.004675491,41.7025,48.6941,5.2329,8
6,24,2,250,132.0744,7,0.0049317771,30.071,39.6167,4.0625,10
2,24,28,500,66.8496,6,0.0031851274,37.3128,83.3878,3.301,8
4,23,24,650,173.454,5,0.0050878816,26.1868,35.1364,5.075,7
4,20,6,150,137.5104,5,0.0034250485,39.4958,56.6,5.8917,5
2,36,4,200,82.3458,6,0.0025504763,59.6503,87.6794,5.9164,7
6,22,30,800,204.936,5,0.0040544887,17.9545,41.3144,8.1133,6
5,17,20,1700,194.7306,5,0.0037909504,15.5054,44.4492,5.4492,7
5,29,6,300,88.0152,5,0.0028744562,20.1905,49.2973,5.5135,7
5,22,6,700,122.0916,1,0.0032874139,35.3625,46.7302,6.5238,6
6,20,28,400,173.8164,4,0.0035903668,20.2268,54.1128,6.6667,6
1,17,6,100,102.5208,3,0.0023025151,20.6234,70.6154,7.7692,5
6,22,24,1500,177.0168,9,0.005805104,32.9106,36.0223,4.5146,12
2,22,12,300,57.5388,0,0.0017271157,50.8235,106.3667,5.9417,6
6,26,2,450,151.4604,6,0.0040613971,23.7232,42.6207,6.4034,6
3,33,10,400,86.6238,5,0.0024343193,42.4381,87.9245,6.3774,5
6,22,42,2200,247.9752,7,0.0046752905,21.8495,41.8529,5.8905,6
5,25,10,300,208.3938,7,0.0038835296,16.7156,42.1918,8.4155,6
4,22,12,200,91.6206,6,0.003285634,24.9769,65.9342,4.9046,9
5,19,8,600,177.3408,3,0.0040211713,29.0129,45.9487,5.0641,4
6,23,2,1000,173.358,4,0.0032589858,29.3953,48.1618,7.6127,5
3,26,6,730,101.526,6,0.0022233202,30.4474,69.7516,7.7908,7
1,20,16,400,35.4252,5,0.0021866138,109.4118,103.5625,2.8008,8
5,20,24,1250,116.7822,6,0.003420947,50,61.0792,5.8563,7
2,17,10,500,87.4632,2,0.002444237,49.5152,96.7236,6.0804,5
4,21,6,800,50.7108,3,0.0021654532,62.9489,91.7101,4.0435,6
1,27,8,250,141.6282,6,0.0027074794,39.9024,69.6667,9.5243,7
4,24,12,1500,53.0424,6,0.0033617212,30.5439,73.5667,3.9667,7
6,21,42,2190,202.4922,5,0.005053335,33.3251,42.6119,4.0616,7
4,19,14,90,77.406,2,0.0027746948,66.7682,75.5172,4.8069,8
4,23,12,300,78.2796,5,0.0029325033,50.4494,78.3017,4.6927,6
6,16,2,1260,170.9382,3,0.0040214477,19.8879,43.5556,5.3889,5
3,36,8,500,69.7284,3,0.0029483283,52.3586,85.2096,3.8832,6
5,20,24,730,207.5778,7,0.0041961277,53.0277,51.3071,5.5669,5
2,20,6,400,72.5826,0,0.0027998018,59.6786,68.531,4.6903,4
5,18,4,500,145.1982,6,0.0054246054,32.0604,44.1041,4.1219,12
4,24,16,350,113.1234,10,0.004391468,49.6038,56.1905,4.1905,8
3,20,6,200,114.2166,10,0.0023645382,37.25,92.8711,8.68,6
3,16,24,400,54.084,4,0.0023849726,49.8489,96.1947,3.8894,7
5,23,12,3000,157.6836,7,0.0038751367,30.4444,47.5567,5.8589,8
2,26,6,300,96.2022,3,0.0021729799,61.2,77.4321,6.6173,5
4,18,28,840,118.404,6,0.0035258402,16.6259,44.5017,5.922,5
2,30,24,500,102.426,2,0.0027889379,56.7018,72.2937,6.7133,8
3,19,12,450,75.0282,4,0.0032221011,39.3939,72.3384,3.9003,7
3,19,12,500,46.9446,5,0.0019760893,69.1572,127.5,4.2625,2
4,24,4,220,110.1738,3,0.0036841145,52.5955,59.0891,5.1955,12
4,21,8,700,106.6218,1,0.0039358159,36.1236,61.7385,4.7269,7
5,18,10,600,122.8458,1,0.0044869437,43.9835,56.623,3.9221,5
2,17,10,300,70.3926,7,0.0021278804,44.3436,79.9512,5.8415,4
4,23,8,750,98.661,4,0.0037504649,41.9558,61.8733,4.0331,8
4,24,8,400,109.6854,5,0.0032271566,23.8904,55.8498,5.7986,8
7,22,56,3000,169.6974,6,0.0061121985,25.5613,35.2326,4.3308,7
2,25,8,100,70.5,3,0.0025911098,52.8116,81.6606,4.9639,8
5,20,42,1500,130.716,5,0.0045618294,33.7462,50.4549,4.3047,7
5,26,8,730,62.268,3,0.002206856,36.581,81.8222,4.3167,6
3,26,40,400,69.174,0,0.0018213708,53.8868,111.8519,5.7222,4
6,18,24,650,106.0614,5,0.0035744097,34.1509,55.5706,5.4049,7
3,16,8,300,67.0446,6,0.0028106509,66.8995,77.4526,3.8053,7
6,24,20,1500,139.395,6,0.0050987199,29.28,44.5213,3.625,8
5,21,16,800,128.9532,7,0.0035732984,24.2794,57.9487,6.1026,6
5,29,16,550,70.437,2,0.0022093814,49.0309,79.2821,5.959,4
4,23,10,600,93.0774,5,0.0037737087,56.2445,55.0087,4.3696,6
4,20,4,300,135.2568,6,0.0037664148,22.3952,62.0657,5.5522,7
6,22,4,500,168.642,5,0.0038983516,39.163,52.4571,6.5011,9
4,22,20,1500,64.2816,0,0.0031126203,47.3764,74.2576,3.5985,5
3,20,40,160,129.2226,6,0.0046199724,40.7452,48.5469,4.0906,10
2,27,14,350,55.9146,4,0.0023542065,45.5714,76.4061,4.5533,5
3,20,16,560,75.3984,2,0.001393497,68.3902,100.4762,10.3571,4
3,22,4,50,80.1252,4,0.0030886112,35.3088,61.8299,4.8391,7
3,20,8,400,155.2386,7,0.0040990216,21.3289,47.5148,6.2492,6
5,19,16,1000,177.4884,5,0.0046782876,21.0526,41.2146,6.2352,6
5,16,42,3000,112.2732,3,0.0028756453,21.2698,60.4094,6.5276,4
6,23,30,730,200.2284,6,0.0038738342,16.6476,43.5071,6.8246,5
3,23,8,730,182.3736,5,0.0028125611,17.9649,44.7652,8.6609,6
3,31,10,300,84.6708,2,0.0028085906,51.9241,75.5205,5.7192,9
4,20,4,220,123.7398,2,0.0016441006,36.2388,75.2353,13.7353,3
2,18,10,500,127.5114,6,0.0026027048,80.8079,90.3333,5.1422,6
4,19,8,500,52.311,2,0.0028479549,50.4,85.786,3.7159,8
4,35,6,350,112.3818,6,0.0039727183,34.6133,59.9469,4.4912,5
2,24,4,500,69.702,3,0.0033543578,59.1086,66.4957,3.7179,6
4,24,12,500,95.7972,6,0.0030866919,48.6452,79.8429,3.8643,7
6,17,28,1500,164.7216,6,0.0043530113,23.4207,41.7808,5.6575,5
7,23,36,1100,225.2022,8,0.0061197982,21.407,38.4898,4.9061,7
3,25,14,600,50.6922,3,0.0020829151,97.503,106.241,4.3494,6
6,24,20,200,132.6138,10,0.0042771982,27.7068,50.439,5.0035,7
5,19,16,350,213.4776,7,0.004631396,43.9266,45.6842,3.9771,9
3,25,10,700,32.6112,7,0.0018662317,73.1398,112.193,3.252,8
2,25,10,150,71.1048,2,0.0021256932,32.4118,83.8261,6.2174,3
3,25,6,250,105.7092,5,0.0029590626,42.8141,64.9524,6.1729,9
2,21,4,500,68.3628,4,0.0018243981,29.3016,84.126,7.2835,6
5,20,8,250,88.0626,3,0.0037828861,38.8252,59.8885,3.9164,7
4,24,10,610,125.2404,5,0.0036840176,41.5661,54.7662,6.0124,7
5,26,6,500,110.5482,2,0.0031287502,42.7523,69.7352,5.8128,8
4,20,6,300,123.1716,5,0.0036585366,31.3125,47.814,5.8217,5
3,25,16,500,56.9742,5,0.0023169873,38.7966,90.8017,4.5865,9
2,28,12,100,65.1546,4,0.003055342,37.6962,83.2956,3.5597,6
4,25,2,300,145.4652,10,0.0037600267,40.7228,56.6222,5.7654,8
3,21,6,300,79.6548,3,0.0035405288,55.411,61.7747,4.1126,6
5,19,28,850,289.4268,5,0.0034271839,31.2613,56.3767,7.6368,6
4,21,20,800,108.9282,4,0.0034781761,50.3258,65.9496,5.1457,8
3,21,20,800,107.4774,6,0.0032237136,32.6562,58.5031,5.5346,8
3,19,8,500,94.1136,4,0.0027565832,51.0847,67.1055,6.2068,6
4,25,16,750,113.2794,3,0.0032782453,41.4264,63.3711,6.549,8
6,20,42,1260,147.9276,5,0.0030743243,20,53.5824,6.4505,4
5,26,16,500,140.6622,5,0.0055028752,30.6967,44.1038,4.1869,9
3,25,10,400,158.3064,8,0.0034137697,28.7969,56.0458,7.3855,7
4,32,12,2000,72.828,0,0.0028115717,40.7848,90.0881,4.5346,7
5,27,8,500,111.0432,7,0.0031049496,32.2815,64.9742,6.2768,6
3,16,12,600,88.4238,4,0.0027638004,39.4067,70.1704,6.5695,8
6,22,42,3000,216.8928,10,0.0059275966,15.987,31.5252,5.4325,5
4,26,36,730,65.8302,4,0.0030104045,32.5818,75.7462,3.858,7
2,24,6,200,94.8258,3,0.0027417897,61.9945,77.8901,6.1071,6
5,18,20,1500,149.7492,7,0.0039243092,17.9381,49.1507,5.4315,7
5,28,2,200,60.7074,6,0.0024526324,72.6462,84,4.1298,5
4,19,20,800,110.8896,3,0.0038535457,41.8061,61.6387,4.8244,8
4,27,10,750,68.6358,1,0.0024079389,78.4365,96.2222,3.4949,8
5,25,10,250,80.7942,5,0.0040729167,42.1026,59.2737,3.3913,8
6,28,8,1000,253.9536,6,0.0026378489,55.9024,88.3226,4.7258,3
4,25,28,300,186.4248,8,0.0045928384,31.3469,42.9822,6.0331,6
4,24,6,200,123.9822,7,0.0037065088,28.4969,54.6997,5.9536,8
5,20,14,600,173.9916,5,0.0043252022,27.6462,41.7778,5.8774,9
2,18,12,300,82.3914,5,0.0027476698,65.6842,81.6133,5.1657,7
4,18,12,500,86.598,0,0.0031725621,52.6,75.6811,4.9037,9
6,22,8,300,156.8142,6,0.0046092184,20.2492,41.5652,5.5683,7
5,26,6,300,124.371,6,0.0043144382,33.6958,52.6224,4.7666,9
3,27,6,500,91.9074,5,0.0029518187,36.9879,71.4516,5.3992,7
2,26,6,50,62.0004,7,0.0024111351,59.635,104.2879,4.9015,6
3,31,16,1300,130.7862,5,0.0017271157,64.5867,114.4737,12.1579,6
4,28,20,800,81.4428,5,0.0021791147,28.8317,84.7059,6.3039,6
4,17,10,128,116.4738,4,0.0027903013,29.9406,66.266,6.67,8
4,16,28,450,175.1322,5,0.0036951732,23.9348,43.7724,6.7209,9
3,23,16,100,91.9332,5,0.0035219373,37.5344,68.0261,4.4281,9
6,19,2,110,174.6954,6,0.0046171722,20.6246,41.6556,5.0099,8
2,24,8,300,110.0604,10,0.0028981855,35.9223,62.1063,6.5362,5
5,27,12,900,73.3974,7,0.0038416181,54.7133,59.1442,3.0953,10
2,25,4,500,50.781,0,0.0025615325,58.776,68.7609,3.7283,7
5,25,24,540,130.8156,4,0.0044910752,34.209,45.4553,4.8979,7
4,22,6,500,126.3222,3,0.0034819639,30.2319,62.6187,6.295,5
3,21,10,120,96.951,1,0.0035560453,31.265,57.4085,4.75,6
6,19,16,950,180.8538,4,0.0052968746,19.114,38.178,5.2866,11
5,20,10,280,129.1194,8,0.0037596643,24.0126,51.4734,4.9404,7
5,19,4,400,98.6058,4,0.003167516,56.8593,69.5498,5.6199,8
1,26,30,200,41.9604,6,0.0020680602,71.8554,102.5868,3.7066,5
5,19,6,150,74.5506,2,0.003125,39.0891,79.3333,3.3725,5
4,18,14,1000,143.682,7,0.0036606945,31.7455,62.3323,5.864,7
6,17,24,1350,120.0714,6,0.0040226782,29.5892,47.2349,4.4899,6
6,19,28,500,137.925,8,0.0038590682,38.6545,55.142,4.9577,6
5,28,6,500,115.3374,6,0.0035871479,25.6492,55.3742,5.6074,6
3,30,12,500,87.2712,0,0.0028195489,29.6538,66.7048,5.6476,3
5,21,20,1080,113.139,8,0.0031914894,33.5814,70.9425,5.7931,5
4,34,8,500,143.8392,6,0.0036904581,34.1931,53.9656,6.1753,7
6,27,10,600,127.5282,7,0.0035959761,35.2508,57.1266,6.1013,7
3,22,30,2000,73.3212,2,0.0023884778,35.0606,96.5414,5.7218,4
5,20,12,400,231.7392,6,0.0048811061,12.9903,31.0117,6.6148,8
6,17,10,500,137.0124,9,0.0029676259,21.3565,61.3506,7.8139,6
4,27,8,900,96.3444,3,0.0027764586,47.3003,70.3026,6.4441,8
5,19,24,750,76.1976,0,0.0031643505,50.1554,65.8351,4.299,5
6,24,12,600,221.2356,5,0.0036068633,29.2658,51.6467,5.6278,7
5,33,24,750,82.149,6,0.0025721069,40.5517,87.7949,4.9915,5
6,19,16,700,215.9634,10,0.0044120932,15.3898,34.6835,6.2405,7
6,21,28,800,208.2102,5,0.0035305748,31.7726,46.9867,7.1767,8
6,20,28,2000,135.492,6,0.0034014792,25.7113,56.5744,6,5
5,25,16,100,161.4504,4,0.0047242932,31.6556,41.6562,5.4668,6
6,16,42,2000,231.042,6,0.0046993983,24.9773,36.102,5.9093,8
4,19,8,400,64.1772,4,0.0019833774,43.6145,93.3333,5.2024,4
5,18,20,500,128.4498,2,0.0038289726,33.955,56.0513,4.7564,9
2,24,10,150,39.0606,1,0.0022812971,74.4333,108.1653,2.7107,5
3,18,10,650,88.9056,4,0.0016262473,42.902,68.7767,10.1165,3
4,26,16,750,125.1108,8,0.0034283555,32.4316,68.2205,5.2073,7
1,17,20,300,49.53,0,0.0021102284,67.0952,97.7412,4.5765,4
6,19,20,800,202.3098,7,0.0029585799,11.3287,50.5,9.375,6
5,26,20,500,104.6136,7,0.0029909962,24.9103,65.2096,5.9931,8
2,20,6,180,46.8324,3,0.0029687932,45.0625,81.0233,2.7364,6
1,16,14,75,74.4186,2,0.0023128015,27.931,72.3761,5.5385,7
6,19,20,1350,127.458,7,0.0047136872,29.527,44.4444,4.4478,7
